item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score,en_context
5230,es,king,noun,k___,rey,El rey de España hace un discurso en la televisión en nochebuena todos los años.,3.908387094,The king of Spain makes a speech on television on Christmas Eve every year.
5231,es,sleeve,noun,s_____,manga,Esta camisa es de manga larga.,-0.037190214,This shirt is long sleeved.
5232,es,public,noun,p_____,ciudadanos,El palacio ya está abierto a los ciudadanos para visitas.,-2.595268791,The palace is now open to citizens for visits.
5233,es,icon,noun,i___,símbolo,Pincha en el símbolo de la impresora para imprimir.,0.630559242,Click on the printer symbol to print.
5234,es,backyard,noun,b_______,patio trasero,Tiene muchas plantas en el patio trasero de su casa.,0.419253512,He has many plants in the backyard of his house.
5235,es,advantage,noun,a________,ventaja,La ventaja de aprender un idioma de pequeño es evidente.,1.517797424,The advantage of learning a language as a child is obvious.
5236,es,policeman,noun,p________,agente,Es agente municipal y trabaja en el área de tráfico.,0.472014934,He is a municipal agent and works in the traffic area.
5237,es,arabic,noun,a_____,arábico,El café arábico es un poco fuerte en comparación al colombiano,2.819254361,Arabica coffee is a little strong compared to Colombian coffee
5238,es,die,verb,d__,morir,"Si dejas las plantas fuera durante el invierno, van a morir.",1.77910838,"If you leave plants outside over the winter, they will die."
5239,es,subscription,noun,s___________,abono,Mi madre quiere cancelar su abono a la revista.,-0.3253753,My mother wants to cancel her subscription to the magazine.
5240,es,like,noun,l___,afición,El baile es una afición mía.,-1.914254415,Dancing is a hobby of mine.
5241,es,calm,verb,c___,tranquilizar,La enfermera intentó tranquilizar a la familia del enfermo.,2.305929329,The nurse tried to reassure the patient's family.
5242,es,near,adjective,n___,próximo,"Mi cumpleaños está próximo, sólo quedan dos días.",-1.597950792,"My birthday is coming up, there are only two days left."
5243,es,headache,noun,h_______,dolor de cabeza,Tengo un dolor de cabeza horrible.,1.77371607,I have a horrible headache.
5244,es,helpless,adjective,h_______,indefensa,El niño es una víctima indefensa de esta horrible guerra.,-2.076208326,The child is a helpless victim of this horrible war.
5245,es,matrix,noun,m_____,matriz,Para evaluar las posibilidades de negocio es necesario realizar la matriz FODA como primera medida. ,0.044134067,"To evaluate business possibilities, it is necessary to carry out the SWOT matrix as a first measure."
5246,es,selective,adjective,s________,selectivo,Tendrás que ser un poco mas selectivo a la hora de elegir qué información incluir en el informe.,2.126680646,You will have to be a little more selective when choosing what information to include in the report.
5247,es,sort,verb,s___,clasificar,Hay que clasificar los residuos y después separaremos los reciclables.,-1.480990637,We must classify the waste and then we will separate the recyclables.
5248,es,angry,adjective,a____,enfadada,Mi hermana estaba enfadada ayer porque perdió su equipo.,2.444524848,My sister was angry yesterday because she lost her team.
5249,es,blue,adjective,b___,azul,Ese vestido azul te queda muy bien.,3.324058757,That blue dress looks great on you.
5250,es,document,verb,d_______,documentar,El historiador tuvo qu documentar todos los hechos tal y como sucedierion en su cuadernillo,2.588973416,The historian had to document all the events exactly as they happened in his booklet.
5251,es,coffee,noun,c_____,café,Bebo cuatro tazas de café al día.,2.476656655,I drink four cups of coffee a day.
5252,es,trivial,adjective,t______,insignificante,Es un problema insignificante y se podrá resolver fácilmente.,-1.947130632,It is a minor problem and can be easily resolved.
5253,es,valentine,noun,v________,enamorado,Le voy a mandar una tarjeta de San Valentín a mi enamorado,-0.283317563,I'm going to send a Valentine's card to my lover
5254,es,reduced,adjective,r______,limitado,Si dejas de fumar el riesgo de sufrir una enfermedad coronaria en el futuro será limitado.,-1.040684325,"If you stop smoking, the risk of suffering from coronary heart disease in the future will be limited."
5255,es,irrational,adjective,i_________,ilógica,Tu respuesta es completamente ilógica y no tiene sentido.,-3.99727837,Your answer is completely illogical and makes no sense.
5256,es,nation,noun,n_____,país,"Croacia es un país independiente desde el año 1991, cuando se independizó de Yugoslavia.",1.896698395,"Croatia has been an independent country since 1991, when it became independent from Yugoslavia."
5257,es,alarmed,adjective,a______,sobresaltada,"¡Estoy aquí!' susurró el niño, con voz sobresaltada.",-3.838778603,"I'm here!' the boy whispered, in a startled voice."
5258,es,notion,noun,n_____,idea,No tiene ni idea de la gravedad del asunto.,-1.298943503,He has no idea how serious the matter is.
5259,es,sound,noun,s____,sonido,Me gusta mucho el sonido de la lluvia contra la ventana.,2.672642919,I really like the sound of the rain against the window.
5260,es,infinity,noun,i_______,eternidad,El paisaje espacial parecía extenderse ante ellos hacia la eternidad.,-1.423966474,The spatial landscape seemed to stretch before them into eternity.
5261,es,selection,noun,s________,elección,La elección del nombre del bebé nos llevó varios días.,0.856567772,Choosing the baby's name took us several days.
5262,es,compromise,noun,c_________,consenso (no: concession),Al principio estaban muy enfrentadas pero luego llegaron a un buen consenso.,-3.666099572,At first they were very opposed but then they reached a good consensus.
5263,es,infection,noun,i________,contagio,Advirtí que tuvieran cuidado con el contagio.,-0.887892125,I warned them to be careful with contagion.
5264,es,delete,verb,d_____,borrar,Vamos a borrar tu nombre de la lista inmediatamente.,0.783154538,We will remove your name from the list immediately.
5265,es,luxurious,adjective,l________,fastuoso,El hotel era tan fastuoso que no se atrevieron ni a entrar.,-0.596202279,The hotel was so lavish that they did not even dare to enter.
5266,es,downsize,verb,d_______,recortar,Mi empresa está a punto de recortar el personal,-3.345019819,My company is about to cut staff
5267,es,meat,noun,m___,carne,Voy a pedir la carne asada con patatas fritas para segundo plato.,2.222476845,I'm going to order the roast beef with fries for the second course.
5268,es,engagement,noun,e_________,compromiso,No pude ir a la reunión porque tenía otro compromiso.,-0.017481115,I couldn't go to the meeting because I had another commitment.
5269,es,signature,noun,s________,firma,Mi hermana tiene un cuadro muy pequeño con la firma de Picasso.,1.90054314,My sister has a very small painting with Picasso's signature.
5270,es,bone,noun,b___,hueso,El hueso más largo del cuerpo humano es el fémur.,2.038728451,The longest bone in the human body is the femur.
5271,es,regarding,preposition,r________,respecto a,La candidata tiene algunas preguntas respecto a la entrevista.,-1.176259352,The candidate has some questions regarding the interview.
5272,es,lake,noun,l___,laguna,Había una laguna preciosa azul en la cima del monte.,1.296628082,There was a beautiful blue lagoon at the top of the mountain.
5273,es,authentic,adjective,a________,genuino,Esta carta firmada por el compositor es absolutamente genuina.,-0.390718816,This letter signed by the composer is absolutely genuine.
5274,es,discharge,noun,d________,alta,El Doctor Reina el firmó el alta y salió del hospital esta tarde.,-2.554483793,Doctor Reina signed the discharge and left the hospital this afternoon.
5275,es,bump,noun,b___,bulto,Me quitaron un bulto que me había salido en un dedo.,-2.577307538,They removed a lump that had appeared on my finger.
5276,es,symbol,noun,s_____,signo,El color blanco siempre ha sido el signo de la pureza.,-2.249442572,The color white has always been the sign of purity.
5277,es,independently,adverb,i____________,independientemente,Los dos departamentos trabajan independientemente sin embargo deben ser supervisados por el mismo director,0.113707673,"The two departments work independently, however they must be supervised by the same director."
5278,es,complicate,verb,c_________,dificultar,La intromisión de las dos familias va dificultar mucho el divorcio.,0.152384991,The interference of the two families will make divorce very difficult.
5279,es,medicine,noun,m_______,medicina,Sólo se puede obtener esta medicina con receta médica.,2.12974905,You can only get this medicine with a prescription.
5280,es,soar,verb,s___,dispararse,El paro va a dispararse como sigan las cosas así.,-3.510376969,Unemployment is going to skyrocket if things continue like this.
5281,es,emergency,noun,e________,urgencia,Hubo una urgencia anoche en el centro de salud.,2.958861437,There was an emergency last night at the health center.
5282,es,page,noun,p___,hoja,Leí la novela en un día desde la primera hoja hasta la última.,1.424662173,I read the novel in one day from the first page to the last.
5283,es,walk,noun,w___,paseo,Vamos a dar un paseo por la tarde.,1.947782179,Let's go for a walk in the afternoon.
5284,es,external,adjective,e_______,externo,Trajimos un especialista externo para evaluar la situación.,0.698229273,We brought in an outside specialist to assess the situation.
5285,es,criminally,adverb,c_________,penalmente,"Se le considera penalmente demente, eso es según la definición legal.",-1.439083992,"He is considered criminally insane, that is by the legal definition."
5286,es,door,noun,d___,puerta,Llamaron a la puerta a las doce de la noche.,3.800525481,There was a knock at the door at twelve at night.
5287,es,observe,verb,o______,ver,La familia va a ver un cambio en el estado del paciente durante los próximos días.,0.202654258,The family will see a change in the patient's condition over the next few days.
5288,es,accommodation,noun,a____________,alojamiento,La universidad ofrece alojamiento en la residencia de estudiantes.,-1.052033331,The university offers accommodation in the student residence.
5289,es,rotating,adjective,r_______,giratoria,La puerta giratoria del hotel no dejaba de dar vueltas.,-2.475628229,The hotel's revolving door kept spinning.
5290,es,vaccine,noun,v______,vacuna,El otro día me puse la vacuna contra la gripe.,-0.021032002,The other day I got the flu vaccine.
5291,es,farmer,noun,f_____,granjero,El granjero enseñó a los niños todos los animales.,2.870581647,The farmer showed the children all the animals.
5292,es,unplugged,adjective,u________,desenchufado,El televisor está desenchufado porque va a haber una tormenta muy grande.,0.024409921,The TV is unplugged because there is going to be a big storm.
5293,es,incompatibility,noun,i______________,discrepancia,El problema se centra en la discrepancia entre la profesión y la vida familiar.,-3.588759776,The problem centers on the discrepancy between career and family life.
5294,es,worried,adjective,w______,preocupado,Estoy un poco preocupado por la salud de mi tía.,2.137282744,I'm a little worried about my aunt's health.
5295,es,content,adjective,c______,satisfecho,Estoy muy satisfecho con los resultados de la auditoría.,-1.13882948,I am very satisfied with the results of the audit.
5296,es,spin,verb,s___,girar,En la película se ve la Tierra girar alrededor del Sol.,-1.197537489,In the film you see the Earth rotating around the Sun.
5297,es,pressing,adjective,p_______,urgente,Tenemos un plazo urgente que cumplir esta semana.,-2.880079103,We have an urgent deadline to meet this week.
5298,es,cancel,verb,c_____,anular,Tuvimos que anular el evento por la lluvia.,2.061506629,We had to cancel the event due to rain.
5299,es,grace,noun,g____,elegancia,Camina con una elegancia típica de una bailarina profesional.,-1.481369516,She walks with an elegance typical of a professional dancer.
5300,es,heroin,noun,h_____,heroína,"Por desgracia, hay muchos adictos a la heroína",2.947055075,"Unfortunately, there are many heroin addicts"
5301,es,devastating,adjective,d__________,catastrófica (no: destructive),La tormenta fue absolutamente catastrófica.,-1.897532596,The storm was absolutely catastrophic.
5302,es,republic,noun,r_______,república,Francia es una república con un gobierno elegido por el pueblo.,3.560679259,France is a republic with a government elected by the people.
5303,es,really,adverb,r_____,verdaderamente,El piloto era un hombre verdaderamente encantador.,1.305819472,The pilot was a truly lovely man.
5304,es,person,noun,p_____,ser,María es un ser afectuoso y agradable.,1.647285497,María is an affectionate and pleasant being.
5305,es,patiently,adverb,p________,tranquilamente,Llegué tarde pero me estuvo esperando tranquilamente.,-2.337110124,I arrived late but he was waiting for me calmly.
5306,es,pocket,noun,p_____,bolsillo,Se metió la mano en el bolsillo y sacó el monedero.,1.954433913,He reached into his pocket and took out his purse.
5307,es,personal,adjective,p_______,individual,"Por su supuesto, esto es una opinión individual mía, nada más.",1.492021808,"Of course, this is my individual opinion, nothing more."
5308,es,nest,noun,n___,nido,Hay un nido de golondrinas en la ventana de mi dormitorio.,0.866025698,There is a swallow's nest in my bedroom window.
5309,es,builder,noun,b______,constructor,Mañana vendrá el constructor y nos dará el presupuesto.,1.863488124,Tomorrow the builder will come and give us the estimate.
5310,es,system,noun,s_____,régimen,Los subsidios se reparten más justamente en el nuevo régimen de gobierno.,-1.656252528,Subsidies are distributed more fairly in the new government regime.
5311,es,shopping,noun,s_______,compras,Tendrá que llevarme las compras en un taxi.,0.734905733,You'll have to take my shopping in a taxi.
5312,es,kick,noun,k___,patada,Me dio una patada tan fuerte que me dejó marca.,1.816311558,He kicked me so hard that it left a mark.
5313,es,scar,noun,s___,cicatriz,Tiene una cicatriz en la frente por una caída que tuvo de pequeño.,0.745088927,He has a scar on his forehead from a fall he had as a child.
5314,es,newspaper,noun,n________,periódico,Mi abuelo lee el periódico todos los días.,2.5927582,My grandfather reads the newspaper every day.
5315,es,bout,noun,b___,periódo,El año pasado pasé por un periódo de mala salud.,-4.124321511,Last year I went through a period of poor health.
5316,es,chemical,adjective,c_______,química,La fábrica química está demasiado cerca de las viviendas.,0.104532851,The chemical factory is too close to the homes.
5317,es,bombing,noun,b______,bombardeo,El bombardeo ha destrozado la ciudad.,-0.139196285,The bombing has destroyed the city.
5318,es,contribute,verb,c_________,aportar,Es muy importante aportar lo que puedes a la sociedad en la que vives.,-0.37903607,It is very important to contribute what you can to the society in which you live.
5319,es,characteristic,noun,c_____________,rasgo,Mi hermano es una persona muy cariñosa.  Es su rasgo más entrañable.,-0.068709788,My brother is a very loving person.  It is his most endearing trait.
5320,es,administrator,noun,a____________,gestor,Antonio trabaja de gestor en una oficina de Segovia.,-1.701631657,Antonio works as a manager in an office in Segovia.
5321,es,bible,noun,b____,Biblia,La biblia es el libro mas importante del cristianismo,3.15288584,The Bible is the most important book of Christianity.
5322,es,prior,preposition,p____,previo,Estudió mucho previo a hacer el examen.,-1.571374525,He studied a lot before taking the exam.
5323,es,guidance,noun,g_______,orientación,Tu trabajo es proporcionar orientación a los nuevos empleados.,-1.121115816,Your job is to provide orientation to new employees.
5324,es,healthcare,noun,h_________,atención sanitaria,La atención sanitaria de ahora es mejor que la de hace unos años.,-0.29664219,Health care today is better than a few years ago.
5325,es,grade,noun,g____,calidad,Conseguimos unos materiales de alta calidad para la obra.,-2.811615926,We get high quality materials for the work.
5326,es,dean,noun,d___,decano,El decano de la universidad de Sevilla dio un buen discurso este año.,-0.295489337,The dean of the university of Seville gave a good speech this year.
5327,es,grandmother,noun,g__________,abuela,Su abuela es de Cuba y salió de ahí hace cincuenta años.,3.057930821,His grandmother is from Cuba and left there fifty years ago.
5328,es,anywhere,adverb,a_______,en algún sitio,¿Has visto mi abrigo en algún sitio?,2.282190982,Have you seen my coat anywhere?
5329,es,development,noun,d__________,desarrollo,Animamos a nuestros empleados a que participen en su propio desarrollo profesional.,0.933343909,We encourage our employees to participate in their own professional development.
5330,es,stepmother,noun,s_________,madrina,Mi madrina me quiere como si fuera su propia hija.,-1.00573121,My godmother loves me as if I were her own daughter.
5331,es,accepted,adjective,a_______,admitida,Mi solicitud fue admitida por el tribunal a pesar de estar fuera de plazo.,-2.895024944,My request was accepted by the court despite being out of time.
5332,es,filter,verb,f_____,colar,Hay que colar el café para quitar los posos.,-0.375423825,You have to strain the coffee to remove the grounds.
5333,es,sponsor,noun,s______,patrocinador,El ayuntamiento es el patrocinador de este programa de radio.,1.143948773,The city council is the sponsor of this radio program.
5334,es,convenience,noun,c__________,comodidad,"La ubicación de la casa combina tranquilidad con comodidad, ya que las tiendas están muy cerca.",-3.257806121,"The location of the house combines tranquility with comfort, since the shops are very close."
5335,es,tremendous,adjective,t_________,enorme,La empresa invirtió una enorme cantidad de dinero.,-0.547318831,The company invested a huge amount of money.
5336,es,coincidentally,adverb,c_____________,casualmente,Casualmente trabajamos para la misma empresa y no lo sabíamos.,-2.695063158,Coincidentally we work for the same company and we didn't know it.
5337,es,lifeboat,noun,l_______,bote salvavidas,Salieron al mar con el bote salvavidas y rescataron a los chicos.,-0.302909384,They went out to sea with the lifeboat and rescued the boys.
5338,es,tablet,noun,t_____,pastilla,Tomé una pastilla para mi dolor de cabeza.,0.125853908,I took a pill for my headache.
5339,es,overnight,adverb,o________,nocturno,Cogimos el tren nocturno desde Moscú a San Petesburgo.,-1.011358167,We took the night train from Moscow to St. Petersburg.
5340,es,extend,verb,e_____,ampliar,Vamos a ampliar el plazo para solicitar la beca hasta el fin de semana.,-1.314053639,We are going to extend the deadline to apply for the scholarship until the weekend.
5341,es,assert,verb,a_____,afirmar (no: allege),Tuvo que afirmar varias veces que no lo había hecho.,-3.133774805,He had to affirm several times that he had not done it.
5342,es,vary,verb,v___,cambiar,"Como son caseras, las galletas pueden cambiar en cuanto a forma.",0.404342365,"Since they are homemade, the cookies can change in shape."
5343,es,intentionally,adverb,i____________,a propósito,Los niños no rompieron el cuadro a propósito. Estaban jugando al fútbol.,-1.236969046,The children did not break the painting on purpose. They were playing soccer.
5344,es,fountain,noun,f_______,fuente,Han puesto una fuente muy bonita en la plaza del pueblo.,0.729080411,They have put a very nice fountain in the town square.
5345,es,bite,verb,b___,morder,Dile a tu hijo que no está bien morder a otros niños.,1.461260198,Tell your child that it is not okay to bite other children.
5346,es,episode,noun,e______,capítulo,Mi matrimonio fue un capítulo corto en mi vida que prefiero olvidar.,0.417063465,My marriage was a short chapter in my life that I prefer to forget.
5347,es,demographics,noun,d___________,demografía,La demografía ayuda a entender las variables poblacionales de un país,-1.562286869,Demography helps to understand the population variables of a country
5348,es,uncertainty,noun,u__________,incertidumbre,"Debido a la incertidumbre política, la economía retrocederá el año próximo.",-0.915291204,"Due to political uncertainty, the economy will decline next year."
5349,es,file,noun,f___,archivo,Guardé el documento en el archivo que me indicaste.,1.130867824,I saved the document in the file you indicated.
5350,es,inability,noun,i________,incapacidad,El insomnio es la incapacidad de dormir.,-1.044516014,Insomnia is the inability to sleep.
5351,es,successful,adjective,s_________,exitosa,Una empresa exitosa consigue grandes beneficios.,-0.068665918,A successful company achieves great profits.
5352,es,response,noun,r_______,contestación,Los usuarios esperan una contestación rápida de la empresa.,-0.073007248,Users expect a quick response from the company.
5353,es,slow,verb,s___,retrasar,El estricto acuerdo comercial va a retrasar el crecimiento económico.,-1.087291657,The strict trade agreement will delay economic growth.
5354,es,space,noun,s____,espacio,"Por lo que respecta al espacio, prefiero esta oficina a la anterior.",2.592343957,"As far as space goes, I prefer this office to the previous one."
5355,es,gorgeous,adjective,g_______,preciosa,La novia estaba absolutamente preciosa con su vestido blanco.,-0.080859025,The bride looked absolutely gorgeous in her white dress.
5356,es,obvious,adjective,o______,evidente,Ellos se acaban de casar y es evidente que están enamorados.,1.590918258,They just got married and it is evident that they are in love.
5357,es,rear,adjective,r___,trasera,Salimos por la puerta trasera del edificio para que no nos vieran.,-0.59236357,We left through the back door of the building so they wouldn't see us.
5358,es,pathology,noun,p________,patología,Estamos esperando el informe de patología para continuar con el tratamiento,0.505344415,We are waiting for the pathology report to continue with the treatment
5359,es,dispute,noun,d______,conflicto,Hubo un conflicto largo entre el sindicato y la empresa que costó mucho dinero a las dos partes.,-2.019587092,There was a long conflict between the union and the company that cost both parties a lot of money.
5360,es,thin,adjective,t___,delgado,"Estás muy delgado, tienes que comer más.",1.446088211,"You are very thin, you have to eat more."
5361,es,snowboard,noun,s________,tabla para surfear en la nieve,Podemos montar una pista para la gente que monta en su tabla para surfear por la nieve.,0.007240778,We can set up a track for people who ride their boards to surf through the snow.
5362,es,uninformed,adjective,u_________,desinformado,El público esta desinformado acerca de lo que suceda con el caso de asesinato.,1.425642176,The public is uninformed about what is happening with the murder case.
5363,es,suburban,adjective,s_______,de las afueras,Los residentes de las afueras de la ciudad se demoran una hora en llegar al centro,-2.74876885,Residents on the outskirts of the city take an hour to get to the center
5364,es,gallery,noun,g______,galería,"La nueva galeria de arte es todo un éxito en la ciudad, muchos artistas quieren presentar sus obrar allí",2.484425431,"The new art gallery is a success in the city, many artists want to present their work there"
5365,es,manually,adverb,m_______,con las manos,Nuestros empleados trabajan la madera con las manos.,-0.521933998,Our employees work wood with their hands.
5366,es,reader,noun,r_____,lector,El reactor se encuentra en proceso de reparación.,0.520213469,The reactor is under repair.
5367,es,importance,noun,i_________,relevancia,El primer libro de este autor fue de una relevancia significativa cuando se publicó.,-0.160635718,This author's first book was of significant relevance when it was published.
5368,es,handwritten,adjective,h__________,escrita a mano,Recibí una carta escrita a mano en el correo hoy.,-0.155969719,I received a handwritten letter in the mail today.
5369,es,reliability,noun,r__________,fiabilidad,El control de calidad asegura la fiabilidad del producto.,-0.512533532,Quality control ensures product reliability.
5370,es,formality,noun,f________,trámite,Sabía que le iban a dar el trabajo y que la entrevista era sólo un trámite.,-2.024430468,He knew that they were going to give him the job and that the interview was just a formality.
5371,es,red,adjective,r__,rojo,Tengo un nuevo vestido rojo muy bonito.,4.036254832,I have a very pretty new red dress.
5372,es,translation,noun,t__________,traducción,La traducción de los documentos es una simple formalidad.,1.559510618,The translation of documents is a simple formality.
5373,es,highway,noun,h______,carretera,"Ten mucho cuidado al cruzar la carretera, hay mucho tráfico.",0.679050374,"Be very careful when crossing the road, there is a lot of traffic."
5374,es,assigned,adjective,a_______,conferida,La tarea conferida a este trabajador es muy complicada.,-1.157793878,The task given to this worker is very complicated.
5375,es,average,verb,a______,promediar,Hay que promediar el valor de las ventas de este mes,0.681833856,You have to average the value of this month's sales
5376,es,wonder,noun,w_____,maravilla,Mi sueño es visitar por lo menos una maravilla del mundo.,2.589286755,My dream is to visit at least one wonder of the world.
5377,es,absorb,verb,a_____,absorber,Él usó una esponja para absorber el líquido que se derramó.,1.005395716,He used a sponge to absorb the spilled liquid.
5378,es,religiously,adverb,r__________,diligentemente,Mi vecina toma té verde todos los días diligentemente,-2.980722364,My neighbor drinks green tea diligently every day
5379,es,lobby,noun,l____,vestíbulo,Te espero en el vestíbulo del hotel.,0.42064992,I'll wait for you in the hotel lobby.
5380,es,lightly,adverb,l______,ligeramente,Le besó ligeramente en la mejilla y se fue.,0.616838002,He kissed her lightly on the cheek and left.
5381,es,contractor,noun,c_________,contratista,Un contratista se encargará del transporte de los productos.,-1.308110501,A contractor will be in charge of transporting the products.
5382,es,wonderfully,adverb,w__________,maravillosamente,Marisa canta tan maravillosamente que ha grabado un disco ya.,1.651209834,Marisa sings so wonderfully that she has already recorded an album.
5383,es,quote,verb,q____,citar,"Al final del ensayo, tienes que citar las fuentes que has usado.",0.762174014,"At the end of the essay, you have to cite the sources you have used."
5384,es,upset,verb,u____,molestar,La crítica constructiva no tiene por qué molestar.,-1.545274927,Constructive criticism doesn't have to be annoying.
5385,es,attendant,noun,a________,guarda,El guarda del aparcamiento nos ayudó a buscar plaza.,-3.568847427,The parking guard helped us find a space.
5386,es,rid,verb,r__,librar,No sé cuándo me voy a librar de esta responsabilidad.,-0.719522554,I don't know when I'm going to get rid of this responsibility.
5387,es,exist,verb,e____,estar presente,El vínculo entre la teoría y la práctica ha de estar presente para que la teoría tenga credibilidad.,-0.963732713,The link between theory and practice must be present for the theory to have credibility.
5388,es,elevate,verb,e______,levantar,Es un intento de levantar el fútbol a un nivel merecedor de estudio serio.,-0.453704561,It is an attempt to raise football to a level worthy of serious study.
5389,es,function,noun,f_______,propósito,El propósito del corazón es el de bombear la sangre por el cuerpo.,-0.536366787,The purpose of the heart is to pump blood through the body.
5390,es,sink,noun,s___,fregadero,El fregadero se usa para lavar los platos sucios.,0.687032009,The sink is used to wash dirty dishes.
5391,es,church,noun,c_____,iglesia,Se celebra misa en la iglesia todos los días.,3.585298229,Mass is celebrated in the church every day.
5392,es,psychopathic,adjective,p___________,psicopático,El paciente tuvo un cuadro psicopático de esquizofrenia,-1.643625421,The patient had a psychopathic condition of schizophrenia
5393,es,stepfather,noun,s_________,padrino,Mi padrino siempre me hace un regalo muy bueno en mi cumpleaños.,-1.165555191,My godfather always gives me a very good gift on my birthday.
5394,es,manage,verb,m_____,conseguir,A pesar de sus dificultades pudo conseguir sonreír un poco.,-0.463646532,Despite his difficulties he was able to manage to smile a little.
5395,es,egg,noun,e__,huevo,Me apetece un huevo frito.,3.107744245,I fancy a fried egg.
5396,es,clear,adjective,c____,cristalino,La explicación fue absolutamente cristalina y no nos quedó ninguna duda.,0.930963892,The explanation was absolutely crystal clear and we were left with no doubt.
5397,es,eagle,noun,e____,águila,El águila es un ave fascinante.,2.401530066,The eagle is a fascinating bird.
5398,es,institution,noun,i__________,entidad,Esta entidad promueve la igualdad y la justicia social.,-0.808150727,This entity promotes equality and social justice.
5399,es,olympics,noun,o_______,olimpiadas,A mi madre y a mi nos gusta ver la gimnasia ritmica en las olimpiadas de cada cuatro años,-0.839827829,My mother and I like to watch rhythmic gymnastics at the Olympics every four years.
5400,es,decision,noun,d_______,resolución,El presidente ha tomado una resolución muy coherente.,-0.103772845,The president has made a very coherent resolution.
5401,es,support,verb,s______,apoyar,Mis padres no tuvieron ningún problema en apoyar mi decisión de ser actor.,1.393636747,My parents had no problem supporting my decision to be an actor.
5402,es,specification,noun,s____________,requisito,Debes tener los requisitos mencionados para poder presentarte al puesto,-2.358754473,You must have the aforementioned requirements to be able to apply for the position
5403,es,north,noun,n____,norte,El oso polar se encuentra unicamente en el polo norte,2.775856041,The polar bear is only found at the North Pole.
5404,es,stairs,noun,s_____,escaleras,Para llegar al piso de arriba hay que subir por las escaleras.,1.968572408,To get to the upper floor you have to go up the stairs.
5405,es,freezer,noun,f______,congelador,Mete la carne en el congelador y la comeremos la semana que viene.,0.437135652,Put the meat in the freezer and we'll eat it next week.
5406,es,fallen,adjective,f_____,caído,Hay una estatua al ángel caído en el parque del Retiro.,1.316133544,There is a statue of the fallen angel in Retiro Park.
5407,es,lobbyist,noun,l_______,miembro de un grupo de presión,Es miembro de un grupo de presión de la industria del petróleo.,-3.052770243,He is a member of an oil industry lobby group.
5408,es,often,adverb,o____,a menudo,"Antes de hacerme vegetariano, comía pescado a menudo.",1.98135415,"Before becoming a vegetarian, I ate fish often."
5409,es,programmer,noun,p_________,programador,Es un programador para ordenador y trabaja en California.,0.953562354,He is a computer programmer and works in California.
5410,es,appear,verb,a_____,parecer,Hay que parecer tranquilo aunque estés nervioso.,-0.175910431,You have to appear calm even if you are nervous.
5411,es,latex,noun,l____,látex,Todo el equipo médico del hospital deben usar guantes de látex.,3.817675437,All hospital medical staff must wear latex gloves.
5412,es,premise,noun,p______,suposición,La suposición de la disertación está bien planteada,-2.943000356,The assumption of the dissertation is well stated
5413,es,domino,noun,d_____,dominó,El niño no encontraba el dominó que le hacía falta para completar su juego,1.869763847,The boy couldn't find the domino he needed to complete his game
5414,es,cooperate,verb,c________,colaborar,"Si queremos que salga esto bien, tenemos que colaborar todos.",-0.866309609,"If we want this to turn out well, we all have to collaborate."
5415,es,concerning,preposition,c_________,sobre,El presidente del comité dio un discurso muy interesante sobre el medio ambiente.,-0.634468721,The chairman of the committee gave a very interesting speech about the environment.
5416,es,unbreakable,adjective,u__________,irrompible,Esta vajilla es prácticamente irrompible.,0.452694112,This tableware is practically unbreakable.
5417,es,export,verb,e_____,exportar,¿Cómo vamos a empezar a exportar nuestros productos sin el aval del gobierno?,3.066481342,How are we going to start exporting our products without the government's endorsement?
5418,es,encourage,verb,e________,alentar,Los padres deben alentar a sus hijos a luchar por sus sueños.,-0.066026303,Parents should encourage their children to fight for their dreams.
5419,es,seal,verb,s___,sellar,No te olvides de sellar el sobre antes de mandarlo.,-0.540654331,Don't forget to seal the envelope before sending it.
5420,es,applied,adjective,a______,práctica,La matemática práctica es tan interesante como la pura.,-1.758312199,Practical mathematics is as interesting as pure mathematics.
5421,es,incorporate,verb,i__________,incluir,El diseño del nuevo coche tiene que incluir todos los nuevos elementos de seguridad.,-1.895370675,The design of the new car has to include all the new safety features.
5422,es,motivate,verb,m_______,incentivar,Tenemos que intentar incentivar a los empleados para que trabajen un poco más.,0.375149569,We have to try to incentivize employees to work a little harder.
5423,es,regional,adjective,r_______,local,El conflicto entre el interés local y el nacional nos está haciendo mucho daño.,-1.28597815,The conflict between local and national interest is doing us a lot of harm.
5424,es,joke,noun,j___,broma,"No te enfades, sólo era una broma.",2.648188376,"Don't be mad, it was just a joke."
5425,es,draft,verb,d____,redactar,Voy a redactar una primera versión de la carta.,-1.138646481,I am going to write a first version of the letter.
5426,es,compose,verb,c______,constituir,Las células tienen la función de constituir tejidos.,-3.586179366,Cells have the function of forming tissues.
5427,es,promising,adjective,p________,optimista,La posición financiera de la compañía es muy optimista.,-3.691448831,The company's financial position is very optimistic.
5428,es,mutual,adjective,m_____,recíproco,"Ese señor me cae bastante mal, sentimiento recíproco creo, ¡por cómo me mira cada vez que me ve!",-0.319880002,"I really dislike that man, a reciprocal feeling I think, because of how he looks at me every time he sees me!"
5429,es,outstanding,adjective,o__________,destacada,El actor recibió una ovación por su destacada actuación,-0.902400697,The actor received an ovation for his outstanding performance
