item_id,L1,en_target_word,en_target_pos,en_target_clue,L1_source_word,L1_context,GLMM_score,en_context
5551,de,loaded,adjective,l_____,beladen,Das schwer beladene Auto fuhr langsam die Straße entlang.,1.146867748,The heavily loaded car drove slowly down the street.
5552,de,world,noun,w____,Welt,In seiner Jugend reiste er um die ganze Welt.,2.589655257,In his youth he traveled all over the world.
5553,de,bench,noun,b____,Bank,Ich sitze auf der Parkbank und lese ein Buch.,-0.118716344,I sit on the park bench and read a book.
5554,de,refugee,noun,r______,Flüchtling,Sie kam als Flüchtling nach Deutschland.,0.382439866,She came to Germany as a refugee.
5555,de,liberation,noun,l_________,Befreiung,An diesem Tag feiern wir die Befreiung der Stadt.,-0.476561039,On this day we celebrate the liberation of the city.
5556,de,palace,noun,p_____,Palast,Der königliche Palast wird renoviert. ,-0.089416525,The royal palace is being renovated.
5557,de,maintain,verb,m_______,"etw beibehalten, halten","Mein Mann versucht, sein aktuelles Gewicht zu halten und deshalb geht er fast täglich joggen.",-0.531546736,My husband is trying to maintain his current weight so he goes jogging almost every day.
5558,de,capital,noun,c______,Hauptstadt,Die Hauptstadt von Österreich ist Wien.,0.840758515,The capital of Austria is Vienna.
5559,de,dictate,verb,d______,"etw bestimmen, vorschreiben",Ich kann den Berufswunsch meines Kindes nicht bestimmen.,-2.940042168,I cannot decide my child's career choice.
5560,de,jewel,noun,j____,Edelstein,Ich besitze eine Goldkette mit zwei Edelsteinen.,-0.051770057,I have a gold necklace with two gemstones.
5561,de,visitor,noun,v______,"Besucher, Gast",Sie war ein prominenter Gast dieser Stadt.,0.788670099,She was a prominent guest in this city.
5562,de,interrupted,adjective,i__________,unterbrochen,Die unterbrochenen Nachrichten wurden weiter ausgestrahlt.,0.001447362,The interrupted news continued to be broadcast.
5563,de,one,number,o__,eins,Wie viele Bücher hast du in den Ferien gelesen? – Nur eins. ,3.652970526,How many books did you read during the holidays? – Just one.
5564,de,dishonest,adjective,d________,"unehrlich, verlogen",Unehrliche Polizisten wurden zur Rechenschaft gezogen.,-1.166564484,Dishonest police officers were held accountable.
5565,de,rise,noun,r___,Aufstieg,Nach einem steilen Aufstieg fiel der Wert dieser Aktie wieder.,0.303347197,"After a steep rise, the value of this share fell again."
5566,de,peer,verb,p___,spähen,Der Mann spähte durch das kleine Fenster.,-4.139537189,The man peered through the small window.
5567,de,terminal,noun,t_______,Terminal,Die Passagiere begaben sich zum angegebenen Terminal.,2.451454386,The passengers went to the specified terminal.
5568,de,young,adjective,y____,jung,Unsere Kinder sind noch ziemlich jung.,2.401062417,Our children are still quite young.
5569,de,scream,noun,s_____,Schrei,Ihr Schrei ging wirklich durch Mark und Bein.,1.184084521,Her scream was truly piercing.
5570,de,zombie,noun,z_____,Zombie,Heute Morgen sah er aus wie ein Zombie.,2.293865951,This morning he looked like a zombie.
5571,de,actress,noun,a______,Schauspielerin,Sie ist eine bekannte und sehr erfolgreiche Schauspielerin.,1.195911944,She is a well-known and very successful actress.
5572,de,super,adjective,s____,toll,Der Urlaub war wirklich toll und wir konnten ihn vollends genießen.,0.861028857,The vacation was really great and we were able to enjoy it completely.
5573,de,plot,noun,p___,Handlung,Die Handlung des Films basiert auf wahren Begebenheiten.,0.347581558,The plot of the film is based on true events.
5574,de,muscle,noun,m_____,Muskel,Mit dieser Übung kannst du deine Bauchmuskeln trainieren.,0.812244287,With this exercise you can train your abdominal muscles.
5575,de,sole,adjective,s___,einzige,"Das möglicherweise gute Gehalt ist der einzige Grund, warum sie Rechtswissenschaften studieren wollte.",-1.068672332,The potentially good salary is the only reason she wanted to study law.
5576,de,mess,noun,m___,"Unordnung, Durcheinander",Räum endlich das Durcheinander in deinem Zimmer auf!,0.966402223,Finally clean up the mess in your room!
5577,de,stir,verb,s___,(um)rühren,"Rühren Sie das Risotto immer wieder um, damit nichts anbrennen kann.",-0.316937953,Stir the risotto frequently so that nothing can burn.
5578,de,complain,verb,c_______,sich über etw beschweren,Sie beschwerte sich bei der Hotelleitung über die defekte Dusche.,-0.092542177,She complained to the hotel management about the broken shower.
5579,de,straw,noun,s____,Stroh,Sie trug einen Hut aus Stroh.,0.084758706,She wore a straw hat.
5580,de,hybrid,noun,h_____,Kreuzung,Das Gemüse war eine Kreuzung zwischen Gurke und Tomate. ,-1.861429912,The vegetable was a cross between a cucumber and a tomato.
5581,de,abandon,verb,a______,verlassen,Wir haben Tokio heute Morgen verlassen.,-2.679042593,We left Tokyo this morning.
5582,de,interactive,adjective,i__________,interaktiv,Die Kinder lernen mit interaktiven Computerprogrammen.,0.838281107,The children learn with interactive computer programs.
5583,de,friendly,adjective,f_______,freundlich,Mir ist der Verkäufer sehr sympathisch. Bei jedem Einkauf ist er immer freundlich zu mir.,2.163290593,I like the seller very much. He is always friendly to me every time I go shopping.
5584,de,lamb,noun,l___,Lamm,Die Mutter hat ein Osterlamm gebacken.,0.82755993,The mother baked an Easter lamb.
5585,de,thumb,noun,t____,Daumen,"Später begann sie sogar wieder, am Daumen zu lutschen.",0.203343536,Later she even started sucking her thumb again.
5586,de,settlement,noun,s_________,Siedlung,Dieses Dorf ist eine der ältesten Siedlungen Europas.,-0.462736892,This village is one of the oldest settlements in Europe.
5587,de,everyday,adjective,e_______,alltäglich,"Sie möchte Dinge erfinden, die alltägliche Probleme lösen.",0.775582965,She wants to invent things that solve everyday problems.
5588,de,ambassador,noun,a_________,Botschafter,Er arbeitet als deutscher Botschafter in Rom.,-0.684288935,He works as the German ambassador in Rome.
5589,de,continued,adjective,c________,"fortwährend, ununterbrochen",Ich möchte mich bei Dr Müller für die fortwährende Unterstützung bedanken.,-3.215609125,I would like to thank Dr Müller for his continued support.
5590,de,respond,verb,r______,reagieren [nicht: react],Die Bergrettung reagierte schnell auf den Notruf.,-2.176852281,The mountain rescue team responded quickly to the emergency call.
5591,de,elegance,noun,e_______,Eleganz,Sie entzückte die Gäste mit ihrer Schönheit und Eleganz.,1.166392353,She delighted the guests with her beauty and elegance.
5592,de,ongoing,adjective,o______,laufend,Ich kann Ihnen nichts über eine laufende Ermittlung sagen.,-0.497945386,I can't tell you anything about an ongoing investigation.
5593,de,mercury,noun,m______,Quecksilber,Das Thermometer enthält Quecksilber.,-1.390309113,The thermometer contains mercury.
5594,de,unpleasant,adjective,u_________,unangenehm,Ein unangenehmer Geruch hing in der Luft.,-1.719802681,An unpleasant smell hung in the air.
5595,de,consult,verb,c______,sich beraten,"Bevor man die Ernährung umstellt, sollte man sich unbedingt vom Arzt beraten lassen.",-1.272338381,"Before changing your diet, you should definitely seek advice from your doctor."
5596,de,notably,adverb,n______,insbesondere,"Es hat vieles sehr gut funktioniert, insbesondere die Ausgabe der Getränke.",-3.000047804,"A lot of things worked very well, especially the distribution of drinks."
5597,de,provide,verb,p______,"bieten, zur Verfügung stellen",Wir stellen alle nötigen Materialien für den Kochkurs zur Verfügung.,-0.792278991,We provide all the necessary materials for the cooking course.
5598,de,base,noun,b___,am Fuße liegen,Die Stadt liegt am Fuße eines Berges.,-2.342447291,The city lies at the foot of a mountain.
5599,de,software,noun,s_______,Software,Das Gerät ist gebraucht und die Software muss noch aktualisiert werden.,1.884148325,The device is used and the software still needs to be updated.
5600,de,counter,verb,c______,"kontern, mit etw kontern",Ich bin damit nicht einverstanden. Wie kann ich ihm kontern?,-1.171547249,I don't agree with that. How can I counter him?
5601,de,long,verb,l___,sich sehnen,Sie sehnt sich nach einer neuen Beziehung.,-0.613738633,She longs for a new relationship.
5602,de,pay,verb,p__,etw bezahlen,Der Mann hat das Abendessen bezahlt.,2.19374819,The man paid for dinner.
5603,de,front,noun,f____,Vorderseite,Ich habe die Vorderseite des Hauses bereits geweißt.,2.554668606,I have already whitewashed the front of the house.
5604,de,wonderland,noun,w_________,Märchenland,Sie fühlten sich wie im Märchenland.,0.171834516,They felt like they were in a fairytale land.
5605,de,serial,adjective,s_____,Serien-,Wir benötigen für die Garantie eine Seriennummer des Geräts.,-1.088416888,We need a serial number for the device for the guarantee.
5606,de,blade,noun,b____,Klinge,Das Messer hat eine scharfe Klinge.,-0.775417041,The knife has a sharp blade.
5607,de,seat,verb,s___,hinsetzen,Die Lehrer setzen diesen Schüler absichtlich direkt vor sich hin.,-1.169126543,The teachers intentionally sit this student directly in front of them.
5608,de,egyptian,adjective,e_______,ägyptisch,Die ägyptische Vase wurde im Museum ausgestellt.,0.402119624,The Egyptian vase was exhibited in the museum.
5609,de,academic,adjective,a_______,wissenschaftlich; akademisch,Sie war sehr stolz auf ihre akademischen Leistungen.,1.978393536,She was very proud of her academic achievements.
5610,de,entertainment,noun,e____________,Unterhaltung,Die Musikband war für die Unterhaltung der Gäste zuständig.,0.484998581,The music band was responsible for entertaining the guests.
5611,de,ninja,noun,n____,Ninja,Er schaut eine Zeichentrickserie über Ninjakämpfer an.,1.356042538,He's watching a cartoon about ninja fighters.
5612,de,issue,noun,i____,Thema,Ich möchte über dieses Thema jetzt nicht mehr diskutieren.,-1.000392941,I don't want to discuss this topic anymore.
5613,de,proceedings,noun,p__________,"Verfahren, Verhandlungen",Als Richter muss man mehrere Verfahren zugleich im Blick behalten.,-3.274658163,"As a judge, you have to keep an eye on several proceedings at the same time."
5614,de,colleague,noun,c________,Arbeitskollege,Er hat alle seine Freunde und Arbeitskollegen zur Geburtstagsfeier eingeladen.,-1.330576911,He invited all his friends and work colleagues to the birthday party.
5615,de,bodybuilder,noun,b__________,Bodybuilder,Arnold Schwarzenegger ist ein ehemaliger Bodybuilder.,2.703589945,Arnold Schwarzenegger is a former bodybuilder.
5616,de,word,noun,w___,Wort,"Ihr erstes Wort war ""Apfel"".",3.248039779,"Her first word was ""apple""."
5617,de,skylight,noun,s_______,Dachfenster,Das Dachgeschoß ist sehr dunkel und Sie sollten hier mindestens ein großes Dachfenster einsetzen lassen.,-3.025380392,The attic is very dark and you should have at least one large skylight installed here.
5618,de,disaster,noun,d_______,"Katastrophe, Unglück",Er entkam nur knapp einer Katastrophe.,-1.438428805,He narrowly escaped disaster.
5619,de,remark,verb,r_____,(etwas) anmerken,"Sie merkt an, dass es bei dieser Frage noch viel zu tun gibt.",-1.230315655,She notes that there is still a lot of work to be done on this issue.
5620,de,damn,adjective,d___,verdammte,Ich bekomme diese verdammte Tür nicht auf!,0.585957771,I can't get this damn door open!
5621,de,pit,noun,p__,Grube,Die Camper verscharrten ihre Abfälle in einer tiefen Grube.,-1.283191089,The campers buried their waste in a deep pit.
5622,de,pollution,noun,p________,Verschmutzung,Die Verschmutzung unserer Meere und Wälder muss sofort ein Ende haben.,0.243798773,The pollution of our seas and forests must end immediately.
5623,de,halt,verb,h___,"jdn/etw zum Stillstand bringen, etw anhalten",Das Fahrzeug wurde von den Polizisten zum Stillstand gebracht.,-1.17934645,The vehicle was brought to a stop by the police.
5624,de,railway,noun,r______,Eisenbahn,Die Eisenbahn ist ein sehr wichtiges Verkehrsmittel in Europa.,1.04702321,The railway is a very important means of transport in Europe.
5625,de,sound,verb,s____,klingen,Das klingt ja nach einem richtig tollen Plan.,2.520788129,That sounds like a really great plan.
5626,de,middle,adjective,m_____,mittlerer,Das Buch ist in der mittleren Schublade.,-0.933266234,The book is in the middle drawer.
5627,de,silent,adjective,s_____,"ruhig, leise",Während der Ansprache war das Publikum sehr leise.,0.587197554,The audience was very quiet during the speech.
5628,de,mercy,noun,m____,Gnade,Ich habe keine Gnade mit ihr.,0.298987168,I have no mercy on her.
5629,de,pearl,noun,p____,Perle,Die Frau trägt eine Perlenhalskette.,1.599316554,The woman is wearing a pearl necklace.
5630,de,physiology,noun,p_________,Physiologie,Die Physiologie befasst sich mit den funktionellen Vorgängen im Organismus.,0.1379354,Physiology deals with the functional processes in the organism.
5631,de,annoying,adjective,a_______,"lästig, ärgerlich (nicht:  irritating)",Das ist eine lästige Angewohnheit von dir.,-0.374245977,This is an annoying habit of yours.
5632,de,particularly,adverb,p___________,besonders,Seine Bemühungen waren besonders hilfreich.,-1.604105742,His efforts were particularly helpful.
5633,de,nod,verb,n__,nicken,Sie war damit einverstanden und nickte mit dem Kopf.,0.471639892,She agreed and nodded her head.
5634,de,furniture,noun,f________,Möbel,Wir haben unsere Wohnung mit alten Möbel eingerichtet.,1.024143586,We furnished our apartment with old furniture.
5635,de,moral,adjective,m____,moralisch,Meine Eltern gaben mir vor dem Spiel moralische Unterstützung.,2.298145183,My parents gave me moral support before the game.
5636,de,catch,noun,c____,Fang,"Das Kind fing den Ball und die Mutter rief: ""Guter Fang!""",2.046822265,"The child caught the ball and the mother shouted: ""Good catch!"""
5637,de,democrat,noun,d_______,Demokrat,Als Demokratin respektiere ich den Willen der Mehrheit.,0.940640562,"As a democrat, I respect the will of the majority."
5638,de,fit,adjective,f__,fit,Meine tägliche Joggingrunde hält mich fit.,4.115236609,My daily jog keeps me fit.
5639,de,coalition,noun,c________,Koalition,Die Regierungskoalition hat sich endlich auf gemeinsame Ziele geeinigt.,0.842277241,The governing coalition has finally agreed on common goals.
5640,de,escape,verb,e_____,"fliehen, flüchten","Die Menschen versuchten, zu fliehen. ",0.093008681,People tried to escape.
5641,de,chicken,noun,c______,Huhn,Wir haben drei Hühner in unserem Garten.,2.187214197,We have three chickens in our garden.
5642,de,classic,noun,c______,Klassiker,Jane Austens Romane zählen zu den englischen Klassikern. ,1.642683962,Jane Austen's novels are among the English classics.
5643,de,cute,adjective,c___,"süß, niedlich",Der Hundewelpe ist niedlich.,1.879463389,The puppy is cute.
5644,de,drinkable,adjective,d________,trinkbar,Das Getränk ist trinkbar.,1.915878371,The drink is drinkable.
5645,de,scare,verb,s____,erschrecken,Sie wollte ihn einmal so richtig erschrecken.,-0.814491613,She wanted to really scare him.
5646,de,occasion,noun,o_______,Gelegeneheit,"Das ist die passende Gelegenheit, um die besondere Flasche Wein zu öffnen.",-1.092330925,This is the perfect opportunity to open that special bottle of wine.
5647,de,grass,noun,g____,Gras,Wir müssen wieder einmal den Rasen mähen. Das Gras ist schon zu lang geworden. ,1.691128627,We have to mow the lawn again. The grass has already become too long.
5648,de,resistance,noun,r_________,Widerstandskraft,Diese Pflanzen haben im Laufe der Evolution eine gewisse Widerstandskraft gegen den Pilz entwickelt.,-1.543668064,"Over the course of evolution, these plants have developed a certain resistance to the fungus."
5649,de,resort,noun,r_____,Urlaubsort,Jedes Jahr zu Weihnachten fahren sie zum selben Urlaubsort.,0.067274387,Every Christmas they go to the same vacation spot.
5650,de,living,noun,l_____,Lebensunterhalt,Sie verdienen sich ihren Lebensunterhalt mit dem Verkauf von antiken Möbeln.,-0.436461105,They earn their living by selling antique furniture.
5651,de,bedtime,noun,b______,Schlafenszeit,"Na los Kinder, es ist Schlafenszeit!",1.808838734,"Come on kids, it's bedtime!"
5652,de,acquire,verb,a______,etwas erwerben,Er möchte die amerikanische Staatsbürgerschaft erwerben.,-1.672261563,He wants to acquire American citizenship.
5653,de,directed,adjective,d_______,gerichtet,Diese Frage ist an dich gerichtet.,-0.366684128,This question is addressed to you.
5654,de,refuse,verb,r_____,sich weigern (nicht: reject),"Die Mutter will, dass er sich persönlich entschuldigt, aber er weigert sich.",-0.681463621,"The mother wants him to apologize in person, but he refuses."
5655,de,grateful,adjective,g_______,dankbar,"Ich bin dir sehr dankbar, dass du mich begleitet hast.",-0.036845551,I am very grateful to you for accompanying me.
5656,de,kindness,noun,k_______,Freundlichkeit,Ich war von der Freundlichkeit der Empfangsdame überrascht. ,0.964790553,I was surprised by the friendliness of the receptionist.
5657,de,traditionalist,noun,t_____________,Traditionalist,Bei diesem Thema war und blieb sie Traditionalistin.,0.010285829,On this topic she was and remained a traditionalist.
5658,de,retirement,noun,r_________,"Ruhestand, Pensionierung",Nach vielen Jahren harter Arbeit freute er sich auf seinen Ruhestand.,-0.375402259,"After many years of hard work, he was looking forward to retirement."
5659,de,prior,adjective,p____,"vorherig, früher, Vor-",Falsch abgestellte Fahrzeuge werden ohne vorherige Warnung abgeschleppt.,-1.050443847,Vehicles parked incorrectly will be towed away without prior warning.
5660,de,connection,noun,c_________,Zusammenhang,Ich sehe keinen Zusammenhang zwischen den beiden Überfällen.,-0.855720442,I see no connection between the two attacks.
5661,de,husband,noun,h______,Ehemann,Susis Ehemann ist der Manager dieser Firma.,2.092256909,Susi's husband is the manager of this company.
5662,de,incident,noun,i_______,"Vorfall, Zwischenfall",Die Polizei bittet um Hinweise über diesen Vorfall.,0.153571767,The police are appealing for information about this incident.
5663,de,format,noun,f_____,Format,Das Geschäft verkauft Zeichenpapier in allen Formaten.,0.78726451,The store sells drawing paper in all sizes.
5664,de,portrait,noun,p_______,Portrait,Du solltest für deine Mutter am Geburtstag ein Portrait zeichnen lassen.,1.674639066,You should have a portrait drawn for your mother on her birthday.
5665,de,attack,noun,a_____,Angriff,Wir haben uns auf einen Angriff vorbereitet.,1.021355954,We have prepared for an attack.
5666,de,maker,noun,m____,"Hersteller, Produzent",Sie arbeitet für einen bekannten Autohersteller.,-0.044676932,She works for a well-known car manufacturer.
5667,de,decorate,verb,d_______,etw schmücken,Gestern haben wir den Christbaum geschmückt.,1.289494941,Yesterday we decorated the Christmas tree.
5668,de,trial,noun,t____,Prozess,Nach der Verhaftung musste er lange auf seinen Prozess warten.,-0.527237427,"After his arrest, he had to wait a long time for his trial."
5669,de,realist,noun,r______,Realist,"Ich bin im Grunde ein Realist und weiß, dass man nicht immer gewinnen kann.",1.589411781,I'm a realist at heart and know that you can't always win.
5670,de,dumb,adjective,d___,"dumm, blöd, doof (nicht: stupid, silly)",Das ist eine dumme Frage.,-1.289885933,That's a stupid question.
5671,de,hurt,verb,h___,wehtun,"Mein Knie tat mir weh, nachdem ich nach Hause geradelt war.",1.846635317,My knee hurt after I cycled home.
5672,de,final,adjective,f____,endgültig,Das endgültige Ergebnis stand nach zwei Studen fest.,2.091556107,The final result was clear after two hours.
5673,de,reflected,adjective,r________,widergespiegelt,Der Raum wurde vom widergespiegelten Licht des Sees sanft erhellt.,-0.1446321,The room was softly lit by the reflected light of the lake.
5674,de,reproductive,adjective,r___________,Fortpflanzungs-,Die Fortpflanzungsorgane von Tieren können äußerst unterschiedlich sein.,-2.875993853,The reproductive organs of animals can be extremely different.
5675,de,entry,noun,e____,"Eintritt, Einreise",Wir brauchen einen gültigen Pass für die Einreise in dieses Land.,-0.887216974,We need a valid passport to enter this country.
5676,de,sustainable,adjective,s__________,nachhaltig,Nachhaltige Fischerei ist auch wirtschaftlich sinnvoller.,-1.399420649,Sustainable fishing also makes more economic sense.
5677,de,post,verb,p___,einen Brief oder Paket aufgeben,Könntest du auf dem Weg in die Arbeit diesen Brief für mich aufgeben?,0.538413283,Could you post this letter for me on the way to work?
5678,de,heritage,noun,h_______,Erbe,Der Bürgermeister ist sehr stolz auf das kulturelle Erbe der Stadt.,-0.040341836,The mayor is very proud of the city's cultural heritage.
5679,de,occasional,adjective,o_________,gelegentlich,Ein gelegentliches Glas Wein kann nicht schaden.,-1.22253275,An occasional glass of wine doesn't hurt.
5680,de,entrepreneur,noun,e___________,Unternehmer,Die Jungunternehmer des Landes veranstalten eine Gala.,-1.602231133,The country's young entrepreneurs are hosting a gala.
5681,de,accordingly,adverb,a__________,"folglich, dementsprechend","Es regnete den ganzen Tag, folglich musste das Fußballspiel abgebrochen werden.",-1.884059057,"It rained all day, so the football game had to be canceled."
5682,de,locomotive,noun,l_________,Lokomotive,Die Lokomotive fährt ganz langsam durch den Bahnhof.,0.118729667,The locomotive moves very slowly through the station.
5683,de,corporation,noun,c__________,"Großunternehmen, Gesellschaft",Sie arbeitet für ein Großunternehmen.,-2.627278592,She works for a large company.
5684,de,hot,adjective,h__,heiß,"Draußen ist es wirklich heiß. Ich glaube, es sind über 35 Grad. ",2.975634729,It's really hot outside. I think it's over 35 degrees.
5685,de,clip,noun,c___,Spange,Das Mädchen trägt rosarote Haarspangen.,-0.151578568,The girl is wearing pink hair clips.
5686,de,greet,verb,g____,"jdn begrüßen, empfangen",Sie begrüßte die Gäste persönlich.,0.283233123,She greeted the guests personally.
5687,de,uncontrolled,adjective,u___________,unkontrolliert,Dies führte zu unkontrolliertem Wachstum.,0.191466733,This led to uncontrolled growth.
5688,de,easily,adverb,e_____,"leicht, mühelos",Die Aufgabe erledigen sie mühelos.,-0.481158702,They complete the task effortlessly.
5689,de,shoe,noun,s___,Schuh,"Ich brauche einen neuen Schuh, der wasserdicht ist.",1.987966496,I need a new shoe that is waterproof.
5690,de,ignorant,adjective,i_______,unwissend,Ich war unwissend und kannte die speziellen Fachausdrücke nicht.,-1.769101885,I was ignorant and didn't know the specific terms.
5691,de,attachment,noun,a_________,Anhang,Im Anhang finden Sie meinen Lebenslauf.,-0.919406195,Attached you will find my CV.
5692,de,naked,adjective,n____,nackt,An der Wand hängt ein Bild von einer nackten Frau.,1.361890386,There is a picture of a naked woman on the wall.
5693,de,inventor,noun,i_______,Erfinder,Der Erfinder dieser Maschine ist unbekannt.,0.112314259,The inventor of this machine is unknown.
5694,de,venture,noun,v______,"Unternehmung, Projekt",Diese Unternehmung kostete sie mehrere Millionen Euro.,-1.770699101,This venture cost them several million euros.
5695,de,talk,verb,t___,sprechen,Sprich nicht so viel und hör zu!,1.127327751,Don't talk so much and listen!
5696,de,conception,noun,c_________,Vorstellung (nicht: view),Seine Weltvorstellung ist einfach unrealistisch.,-1.997568263,His vision of the world is simply unrealistic.
5697,de,end,verb,e__,enden,"Das Märchen endete mit einer großen Feier, an der das ganze Dorf teilnahm.",3.03934359,The fairy tale ended with a big celebration attended by the entire village.
5698,de,systematic,adjective,s_________,planmäßig,"Es war ein planmäßiger Versuch, die Gruppe zu zerstören.",-3.528255964,It was a planned attempt to destroy the group.
5699,de,chrome,noun,c_____,Chrom,Die Stoßstange hat eine Chrombeschichtung.,1.893259848,The bumper has a chrome coating.
5700,de,ash,noun,a__,Asche,Im Garten waren noch Müll und Asche vom gestrigen Lagerfeuer. ,1.769331398,There was still rubbish and ashes from yesterday's campfire in the garden.
5701,de,ceremony,noun,c_______,"Feier, Zeremonie",Die Zeremonie der Taufe wurde feierlich abgehalten.,1.486303899,The baptism ceremony was solemnly held.
5702,de,veteran,adjective,v______,erfahren,Sie ist eine erfahrene Politikerin und wird auch von Gegnern respektiert.,-3.885284139,She is an experienced politician and is respected even by opponents.
5703,de,spaced,adjective,s_____,verteilt (nicht: spread),Die Messungen wurden in gleichmäßig verteilten Intervallen durchgeführt.,-5.138080393,The measurements were taken at evenly spaced intervals.
5704,de,obsessed,adjective,o_______,von etw besessen sein,Der besessene Fan folgt seinem Idol.,-0.165529146,The obsessed fan follows his idol.
5705,de,strictly,adverb,s_______,streng,Das Filmen ist in einem Kinosaal streng verboten.,-1.095860239,Filming is strictly prohibited in a cinema hall.
5706,de,invent,verb,i_____,etw erfinden,Ich erfinde gern Nützliches.,1.140265617,I like to invent useful things.
5707,de,bid,noun,b__,"Angebot, Gebot, Kaufangebot",Wir erhielten ein realistisches Kaufangebot für den Sessel.,-1.245567626,We received a realistic purchase offer for the chair.
5708,de,bookstore,noun,b________,"Buchgeschäft, Buchhandlung (nicht: bookshop)",Ich kaufe meine Bücher immer bei der Buchhandlung in der Stadt.,-0.421588726,I always buy my books from the bookstore in town.
5709,de,genetic,adjective,g______,genetisch,Zwillinge haben viele genetische Übereinstimmungen.,1.981971114,Twins have many genetic similarities.
5710,de,sympathetic,adjective,s__________,teilnahmsvoll,Sie war eine sehr teilnahmsvolle Zuhörerin.,-2.260531489,She was a very sympathetic listener.
5711,de,oxygen,noun,o_____,Sauerstoff,Wasser besteht aus Wasserstoff und Sauerstoff.,-0.28255886,Water consists of hydrogen and oxygen.
5712,de,decided,adjective,d______,"entschieden, klar, deutlich (nicht: definite)",Aufgrund ihrer Ausbildung hatte sie einen klaren Vorteil gegenüber ihren Konkurrenten.,-3.620806395,"Because of her training, she had a clear advantage over her competitors."
5713,de,communication,noun,c____________,Verständigung,Die englische Sprache ist ein Mittel zur Verständigung.,-0.38916363,The English language is a means of communication.
5714,de,age,noun,a__,Alter,Sein Alter ist schwierig zu erraten.,2.417328338,His age is difficult to guess.
5715,de,ideology,noun,i_______,Weltanschauung,Die Frau und ihre beste Freundin haben völlig verschiedene Weltanschauungen.,-2.1216769,The woman and her best friend have completely different worldviews.
5716,de,acquisition,noun,a__________,"Anschaffung, Ankauf",Das ist die letzte Anschaffung für meine Bibliothek.,-2.865921628,This is the final purchase for my library.
5717,de,unqualified,adjective,u__________,ungelernt,Sie stellten viele ungelernte Arbeiterinnen ein.,-4.336359389,They hired many unskilled workers.
5718,de,past,adjective,p___,vergangen,In den vergangenen Tagen hat sie über ihre Taten nachgedacht.,2.901732842,In the past few days she has reflected on her actions.
5719,de,riding,noun,r_____,Reiten,Wir lieben Pferde und haben beide sehr früh mit dem Reiten begonnen.,2.022604871,We love horses and both started riding very early.
5720,de,kind,adverb,k___,irgendwie,Das Treffen war irgendwie seltsam.,0.420624984,The meeting was somehow strange.
5721,de,peak,noun,p___,"Spitze, Höchststand, Höhepunkt",Das Wasser des Sees erreichte heute Morgen den Höchststand.,-0.813948164,The lake's water peaked this morning.
5722,de,wildlife,noun,w_______,natürliche Tier- und Pflanzenwelt,Diese Maßnahme würde die natürliche Tier- und Pflanzenwelt beeinträchtigen.,-1.874455573,This measure would affect the natural flora and fauna.
5723,de,warning,noun,w______,Warnung,Die Polizei gab einige Schüsse zur Warnung ab.,2.133753164,The police fired a few shots as a warning.
5724,de,arm,verb,a__,bewaffnen,Für die Jagd bewaffnen sich Jäger mit Gewehren.,0.380925208,Hunters arm themselves with rifles for hunting.
5725,de,icebreaker,noun,i_________,Eisbrecher,"Der Eisbrecher ist ein großes Schiff, das die Schifffahrtswege von Eis befreit.",1.055427441,The icebreaker is a large ship that clears shipping lanes of ice.
5726,de,busy,adjective,b___,beschäftigt,Sie hat nie Zeit. Sie ist immer beschäftigt.,2.340989576,She never has time. She is always busy.
5727,de,conscience,noun,c_________,Gewissen,Ich kann das nicht mit meinem Gewissen vereinbaren.,-1.446663448,I can't reconcile this with my conscience.
5728,de,mix,verb,m__,etw miteinander vermischen,Gib zwei Eier und etwas Mehl in die Schüssel und dann vermische die Zutaten miteinander.,3.006112691,Add two eggs and some flour to the bowl and then mix the ingredients together.
5729,de,unacceptable,adjective,u___________,inakzeptabel,Dein Verhalten gestern war schlicht inakzeptabel!,0.122338107,Your behavior yesterday was simply unacceptable!
5730,de,allergic,adjective,a_______,allergisch,Ich bin auf Nüsse allergisch.,1.615924362,I am allergic to nuts.
5731,de,pack,noun,p___,"Pack, Packung",Die Taschentücher im Zehnerpack sind günstiger.,2.872618544,The tissues in packs of ten are cheaper.
5732,de,rim,noun,r__,Rand,Etwas Lippenstift blieb am Rand der Tasse kleben.,-1.423348353,Some lipstick stuck to the edge of the cup.
5733,de,anger,noun,a____,"Ärger, Wut, Zorn","Manche Menschen unterdrücken ihre Wut, dabei sollte man ihr lieber ihr lieber ab und zu Luft machen, z. B. durch Sport oder psychologischen Maßnahmen. ",0.453788542,"Some people suppress their anger, but it's better to let it out every now and then, e.g. B. through sport or psychological measures."
5734,de,human,noun,h____,Mensch,Viele Menschen streben nach Glück und Liebe.,2.045645104,Many people strive for happiness and love.
5735,de,multimedia,noun,m_________,Multimedia,Darüber hinaus sind die Märkte für Unterhaltungsmusik und Multimedia durch einen starken Wettbewerb geprägt.,1.921037339,"In addition, the markets for light music and multimedia are characterized by strong competition."
5736,de,diminish,verb,d_______,"etw vermindern, verringern (nicht: decrease)",Die neuen Sicherheitsrichtlinien sollen Risiken am Arbeitsplatz verringern.,-2.3764725,The new safety guidelines are intended to reduce risks in the workplace.
5737,de,theory,noun,t_____,Theorie,Laut ihrer Theorie wird die Krankheit nicht durch Bakterien verursacht.,1.598428579,"According to their theory, the disease is not caused by bacteria."
